2022-02-19T13:00:00.000000000,-9765.058655,12561.768618,-21174.559756
2022-02-19T13:15:00.000000000,-11449.018224,10771.858721,-21338.195722
2022-02-19T13:30:00.000000000,-13213.35327,9068.141196,-21132.312261
2022-02-19T13:45:00.000000000,-15022.183888,7481.355136,-20561.222225
2022-02-19T14:00:00.000000000,-16835.587115,6035.628376,-19635.54268
2022-02-19T14:15:00.000000000,-18611.030727,4747.732685,-18371.958473
2022-02-19T14:30:00.000000000,-20304.908868,3626.636553,-16792.884356
2022-02-19T14:45:00.000000000,-21874.11965,2673.368539,-14926.034816
2022-02-19T15:00:00.000000000,-23277.624352,1881.191963,-12803.911827
2022-02-19T15:15:00.000000000,-24477.929616,1236.079928,-10463.221497
2022-02-19T15:30:00.000000000,-25442.437897,717.468694,-7944.231069
2022-02-19T15:45:00.000000000,-26144.617197,299.257483,-5290.077905
2022-02-19T16:00:00.000000000,-26564.948469,-48.985667,-2546.042063
2022-02-19T16:15:00.000000000,-26691.617649,-360.65918,241.206042
2022-02-19T16:30:00.000000000,-26520.928885,-670.656634,3024.371779
2022-02-19T16:45:00.000000000,-26057.425634,-1013.844297,5756.305437
2022-02-19T17:00:00.000000000,-25313.716738,-1423.544158,8390.764
2022-02-19T17:15:00.000000000,-24310.014939,-1930.078525,10883.1556
2022-02-19T17:30:00.000000000,-23073.405266,-2559.42974,13191.257156
2022-02-19T17:45:00.000000000,-21636.870082,-3332.064402,15275.896025
2022-02-19T18:00:00.000000000,-20038.105993,-4261.965686,17101.58688
2022-02-19T18:15:00.000000000,-18318.175115,-5355.910203,18637.115371
2022-02-19T18:30:00.000000000,-16520.039117,-6613.017372,19856.06038
2022-02-19T18:45:00.000000000,-14687.028862,-8024.589938,20737.247048
2022-02-19T19:00:00.000000000,-12861.305179,-9574.254105,21265.123068
2022-02-19T19:15:00.000000000,-11082.367204,-11238.397136,21430.051212
2022-02-19T19:30:00.000000000,-9385.663719,-12986.889531,21228.51158
2022-02-19T19:45:00.000000000,-7801.359981,-14784.068279,20663.207843
2022-02-19T20:00:00.000000000,-6353.30768,-16589.947587,19743.072672
2022-02-19T20:15:00.000000000,-5058.258905,-18361.614325,18483.168781
2022-02-19T20:30:00.000000000,-3925.356498,-20054.757494,16904.483514
2022-02-19T20:45:00.000000000,-2955.923236,-21625.274715,15033.616694
2022-02-19T21:00:00.000000000,-2143.560985,-23030.894522,12902.363541
2022-02-19T21:15:00.000000000,-1474.558956,-24232.751157,10547.196786
2022-02-19T21:30:00.000000000,-928.597725,-25196.849165,8008.654611
2022-02-19T21:45:00.000000000,-479.723361,-25895.358211,5330.643627
2022-02-19T22:00:00.000000000,-97.554401,-26307.684378,2559.668672
2022-02-19T22:15:00.000000000,251.325882,-26421.272541,-255.996391
2022-02-19T22:30:00.000000000,601.848019,-26232.104979,-3067.18059
2022-02-19T22:45:00.000000000,988.867923,-25744.873767,-5824.7125
2022-02-19T23:00:00.000000000,1445.577235,-24972.818107,-8480.322515
2022-02-19T23:15:00.000000000,2001.978699,-23937.231978,-10987.531067
2022-02-19T23:30:00.000000000,2683.490364,-22666.661618,-13302.503312
2022-02-19T23:45:00.000000000,3509.736979,-21195.825616,-15384.851534
2022-02-19T00:00:00.000000000,4197.200593,-20033.947831,-16722.074726
2022-02-19T00:15:00.000000000,5299.191103,-18313.46753,-18321.733752
2022-02-19T00:30:00.000000000,6563.225397,-16507.483216,-19601.86261
2022-02-19T00:45:00.000000000,7981.121523,-14660.934501,-20540.624593
2022-02-19T01:00:00.000000000,9536.935617,-12817.667204,-21122.253073
2022-02-19T01:15:00.000000000,11207.441169,-11018.842093,-21337.294396
2022-02-19T01:30:00.000000000,12962.901011,-9301.469643,-21182.730949
2022-02-19T01:45:00.000000000,14768.099144,-7697.127152,-20661.985212
2022-02-19T02:00:00.000000000,16583.589544,-6230.906225,-19784.808173
2022-02-19T02:15:00.000000000,18367.111253,-4920.628515,-18567.057678
2022-02-19T02:30:00.000000000,20075.113412,-3776.356295,-17030.374174
2022-02-19T02:45:00.000000000,21664.330623,-2800.212527,-15201.762805
2022-02-19T03:00:00.000000000,23093.348202,-1986.51286,-13113.091958
2022-02-19T03:15:00.000000000,24324.098355,-1322.200162,-10800.519137
2022-02-19T03:30:00.000000000,25323.231867,-787.56105,-8303.855595
2022-02-19T03:45:00.000000000,26063.315465,-357.193805,-5665.881314
2022-02-19T04:00:00.000000000,26523.812107,-1.188361,-2931.622001
2022-02-19T04:15:00.000000000,26691.809951,313.527973,-147.599551
2022-02-19T04:30:00.000000000,26562.475162,621.730745,2638.932781
2022-02-19T04:45:00.000000000,26139.213849,958.379639,5380.759716
2022-02-19T05:00:00.000000000,25433.538756,1357.097423,8031.467335
2022-02-19T05:15:00.000000000,24464.646769,1848.702792,10546.190524
2022-02-19T05:30:00.000000000,23258.723317,2459.85114,12882.334915
2022-02-19T05:45:00.000000000,21847.999208,3211.833305,15000.264098
2022-02-19T06:00:00.000000000,20269.593978,4119.576786,16863.943287
2022-02-19T06:15:00.000000000,18564.187336,5190.886922,18441.530925
2022-02-19T06:30:00.000000000,16774.566387,6425.957268,19705.910001
2022-02-19T06:45:00.000000000,14944.100931,7817.169116,20635.151206
2022-02-19T07:00:00.000000000,13115.202114,9349.190105,21212.900367
2022-02-19T07:15:00.000000000,11327.820864,10999.371219,21428.683046
2022-02-19T07:30:00.000000000,9618.041788,12738.430786,21278.119712
2022-02-19T07:45:00.000000000,8016.825554,14531.403424,20763.045639
2022-02-19T08:00:00.000000000,6548.94818,16338.821654,19891.530574
2022-02-19T08:15:00.000000000,5232.179157,18118.088648,18677.794433
2022-02-19T08:30:00.000000000,4076.73204,19824.992407,17142.016706
2022-02-19T08:45:00.000000000,3085.011415,21415.305134,15310.039065
2022-02-19T09:00:00.000000000,2251.669004,22846.407024,13212.962641
2022-02-19T09:15:00.000000000,1563.969705,24078.871345,10886.643787
2022-02-19T09:30:00.000000000,1002.455984,25077.947839,8371.094604
2022-02-19T09:45:00.000000000,541.886615,25814.884291,5709.797082
2022-02-19T10:00:00.000000000,152.414051,26268.031577,2948.942281
2022-02-19T10:15:00.000000000,-199.045805,26423.685491,136.608425
2022-02-19T10:30:00.000000000,-547.306456,26276.628944,-2678.106076
2022-02-19T10:45:00.000000000,-927.327871,25830.350273,-5445.976923
2022-02-19T11:00:00.000000000,-1372.623094,25096.926905,-8118.556527
2022-02-19T11:15:00.000000000,-1913.720831,24096.57778,-10649.065306
2022-02-19T11:30:00.000000000,-2576.748285,22856.902105,-12993.252124
2022-02-19T11:45:00.000000000,-3382.193523,21411.835476,-15110.204989
2022-02-19T12:00:00.000000000,-4343.898944,19800.36641,-16963.094555
2022-02-19T12:15:00.000000000,-5468.327389,18065.066363,-18519.834849
2022-02-19T12:30:00.000000000,-6754.130552,16250.493847,-19753.648073
2022-02-19T12:45:00.000000000,-8192.036391,14401.537992,-20643.523036
2022-02-19T13:00:00.000000000,-9765.058655,12561.768618,-21174.559756
2022-02-19T13:15:00.000000000,-11449.018224,10771.858721,-21338.195722
2022-02-19T13:30:00.000000000,-13213.35327,9068.141196,-21132.312261
2022-02-19T13:45:00.000000000,-15022.183888,7481.355136,-20561.222225
2022-02-19T14:00:00.000000000,-16835.587115,6035.628376,-19635.54268
2022-02-19T14:15:00.000000000,-18611.030727,4747.732685,-18371.958473
2022-02-19T14:30:00.000000000,-20304.908868,3626.636553,-16792.884356
2022-02-19T14:45:00.000000000,-21874.11965,2673.368539,-14926.034816
2022-02-19T15:00:00.000000000,-23277.624352,1881.191963,-12803.911827
2022-02-19T15:15:00.000000000,-24477.929616,1236.079928,-10463.221497
2022-02-19T15:30:00.000000000,-25442.437897,717.468694,-7944.231069
2022-02-19T15:45:00.000000000,-26144.617197,299.257483,-5290.077905
2022-02-19T16:00:00.000000000,-26564.948469,-48.985667,-2546.042063
2022-02-19T16:15:00.000000000,-26691.617649,-360.65918,241.206042
2022-02-19T16:30:00.000000000,-26520.928885,-670.656634,3024.371779
2022-02-19T16:45:00.000000000,-26057.425634,-1013.844297,5756.305437
2022-02-19T17:00:00.000000000,-25313.716738,-1423.544158,8390.764
2022-02-19T17:15:00.000000000,-24310.014939,-1930.078525,10883.1556
2022-02-19T17:30:00.000000000,-23073.405266,-2559.42974,13191.257156
2022-02-19T17:45:00.000000000,-21636.870082,-3332.064402,15275.896025
2022-02-19T18:00:00.000000000,-20038.105993,-4261.965686,17101.58688
2022-02-19T18:15:00.000000000,-18318.175115,-5355.910203,18637.115371
2022-02-19T18:30:00.000000000,-16520.039117,-6613.017372,19856.06038
2022-02-19T18:45:00.000000000,-14687.028862,-8024.589938,20737.247048
2022-02-19T19:00:00.000000000,-12861.305179,-9574.254105,21265.123068
2022-02-19T19:15:00.000000000,-11082.367204,-11238.397136,21430.051212
2022-02-19T19:30:00.000000000,-9385.663719,-12986.889531,21228.51158
2022-02-19T19:45:00.000000000,-7801.359981,-14784.068279,20663.207843
2022-02-19T20:00:00.000000000,-6353.30768,-16589.947587,19743.072672
2022-02-19T20:15:00.000000000,-5058.258905,-18361.614325,18483.168781
2022-02-19T20:30:00.000000000,-3925.356498,-20054.757494,16904.483514
2022-02-19T20:45:00.000000000,-2955.923236,-21625.274715,15033.616694
2022-02-19T21:00:00.000000000,-2143.560985,-23030.894522,12902.363541
2022-02-19T21:15:00.000000000,-1474.558956,-24232.751157,10547.196786
2022-02-19T21:30:00.000000000,-928.597725,-25196.849165,8008.654611
2022-02-19T21:45:00.000000000,-479.723361,-25895.358211,5330.643627
2022-02-19T22:00:00.000000000,-97.554401,-26307.684378,2559.668672
2022-02-19T22:15:00.000000000,251.325882,-26421.272541,-255.996391
2022-02-19T22:30:00.000000000,601.848019,-26232.104979,-3067.18059
2022-02-19T22:45:00.000000000,988.867923,-25744.873767,-5824.7125
2022-02-19T23:00:00.000000000,1445.577235,-24972.818107,-8480.322515
2022-02-19T23:15:00.000000000,2001.978699,-23937.231978,-10987.531067
2022-02-19T23:30:00.000000000,2683.490364,-22666.661618,-13302.503312
2022-02-19T23:45:00.000000000,3509.736979,-21195.825616,-15384.851534
2022-02-19T00:00:00.000000000,4197.200593,-20033.947831,-16722.074726
2022-02-19T00:15:00.000000000,5299.191103,-18313.46753,-18321.733752
2022-02-19T00:30:00.000000000,6563.225397,-16507.483216,-19601.86261
2022-02-19T00:45:00.000000000,7981.121523,-14660.934501,-20540.624593
2022-02-19T01:00:00.000000000,9536.935617,-12817.667204,-21122.253073
2022-02-19T01:15:00.000000000,11207.441169,-11018.842093,-21337.294396
2022-02-19T01:30:00.000000000,12962.901011,-9301.469643,-21182.730949
2022-02-19T01:45:00.000000000,14768.099144,-7697.127152,-20661.985212
2022-02-19T02:00:00.000000000,16583.589544,-6230.906225,-19784.808173
2022-02-19T02:15:00.000000000,18367.111253,-4920.628515,-18567.057678
2022-02-19T02:30:00.000000000,20075.113412,-3776.356295,-17030.374174
2022-02-19T02:45:00.000000000,21664.330623,-2800.212527,-15201.762805
2022-02-19T03:00:00.000000000,23093.348202,-1986.51286,-13113.091958
2022-02-19T03:15:00.000000000,24324.098355,-1322.200162,-10800.519137
2022-02-19T03:30:00.000000000,25323.231867,-787.56105,-8303.855595
2022-02-19T03:45:00.000000000,26063.315465,-357.193805,-5665.881314
2022-02-19T04:00:00.000000000,26523.812107,-1.188361,-2931.622001
2022-02-19T04:15:00.000000000,26691.809951,313.527973,-147.599551
2022-02-19T04:30:00.000000000,26562.475162,621.730745,2638.932781
2022-02-19T04:45:00.000000000,26139.213849,958.379639,5380.759716
2022-02-19T05:00:00.000000000,25433.538756,1357.097423,8031.467335
2022-02-19T05:15:00.000000000,24464.646769,1848.702792,10546.190524
2022-02-19T05:30:00.000000000,23258.723317,2459.85114,12882.334915
2022-02-19T05:45:00.000000000,21847.999208,3211.833305,15000.264098
2022-02-19T06:00:00.000000000,20269.593978,4119.576786,16863.943287
2022-02-19T06:15:00.000000000,18564.187336,5190.886922,18441.530925
2022-02-19T06:30:00.000000000,16774.566387,6425.957268,19705.910001
2022-02-19T06:45:00.000000000,14944.100931,7817.169116,20635.151206
2022-02-19T07:00:00.000000000,13115.202114,9349.190105,21212.900367
2022-02-19T07:15:00.000000000,11327.820864,10999.371219,21428.683046
2022-02-19T07:30:00.000000000,9618.041788,12738.430786,21278.119712
2022-02-19T07:45:00.000000000,8016.825554,14531.403424,20763.045639
2022-02-19T08:00:00.000000000,6548.94818,16338.821654,19891.530574
2022-02-19T08:15:00.000000000,5232.179157,18118.088648,18677.794433
2022-02-19T08:30:00.000000000,4076.73204,19824.992407,17142.016706
2022-02-19T08:45:00.000000000,3085.011415,21415.305134,15310.039065
2022-02-19T09:00:00.000000000,2251.669004,22846.407024,13212.962641
2022-02-19T09:15:00.000000000,1563.969705,24078.871345,10886.643787
2022-02-19T09:30:00.000000000,1002.455984,25077.947839,8371.094604
2022-02-19T09:45:00.000000000,541.886615,25814.884291,5709.797082
2022-02-19T10:00:00.000000000,152.414051,26268.031577,2948.942281
2022-02-19T10:15:00.000000000,-199.045805,26423.685491,136.608425
2022-02-19T10:30:00.000000000,-547.306456,26276.628944,-2678.106076
2022-02-19T10:45:00.000000000,-927.327871,25830.350273,-5445.976923
2022-02-19T11:00:00.000000000,-1372.623094,25096.926905,-8118.556527
2022-02-19T11:15:00.000000000,-1913.720831,24096.57778,-10649.065306
2022-02-19T11:30:00.000000000,-2576.748285,22856.902105,-12993.252124
2022-02-19T11:45:00.000000000,-3382.193523,21411.835476,-15110.204989
2022-02-19T12:00:00.000000000,-4343.898944,19800.36641,-16963.094555
2022-02-19T12:15:00.000000000,-5468.327389,18065.066363,-18519.834849
2022-02-19T12:30:00.000000000,-6754.130552,16250.493847,-19753.648073
2022-02-19T12:45:00.000000000,-8192.036391,14401.537992,-20643.523036
2022-02-19T13:00:00.000000000,-9765.058655,12561.768618,-21174.559756
2022-02-19T13:15:00.000000000,-11449.018224,10771.858721,-21338.195722
2022-02-19T13:30:00.000000000,-13213.35327,9068.141196,-21132.312261
2022-02-19T13:45:00.000000000,-15022.183888,7481.355136,-20561.222225
2022-02-19T14:00:00.000000000,-16835.587115,6035.628376,-19635.54268
2022-02-19T14:15:00.000000000,-18611.030727,4747.732685,-18371.958473
2022-02-19T14:30:00.000000000,-20304.908868,3626.636553,-16792.884356
2022-02-19T14:45:00.000000000,-21874.11965,2673.368539,-14926.034816
2022-02-19T15:00:00.000000000,-23277.624352,1881.191963,-12803.911827
2022-02-19T15:15:00.000000000,-24477.929616,1236.079928,-10463.221497
2022-02-19T15:30:00.000000000,-25442.437897,717.468694,-7944.231069
2022-02-19T15:45:00.000000000,-26144.617197,299.257483,-5290.077905
2022-02-19T16:00:00.000000000,-26564.948469,-48.985667,-2546.042063
2022-02-19T16:15:00.000000000,-26691.617649,-360.65918,241.206042
2022-02-19T16:30:00.000000000,-26520.928885,-670.656634,3024.371779
2022-02-19T16:45:00.000000000,-26057.425634,-1013.844297,5756.305437
2022-02-19T17:00:00.000000000,-25313.716738,-1423.544158,8390.764
2022-02-19T17:15:00.000000000,-24310.014939,-1930.078525,10883.1556
2022-02-19T17:30:00.000000000,-23073.405266,-2559.42974,13191.257156
2022-02-19T17:45:00.000000000,-21636.870082,-3332.064402,15275.896025
2022-02-19T18:00:00.000000000,-20038.105993,-4261.965686,17101.58688
2022-02-19T18:15:00.000000000,-18318.175115,-5355.910203,18637.115371
2022-02-19T18:30:00.000000000,-16520.039117,-6613.017372,19856.06038
2022-02-19T18:45:00.000000000,-14687.028862,-8024.589938,20737.247048
2022-02-19T19:00:00.000000000,-12861.305179,-9574.254105,21265.123068
2022-02-19T19:15:00.000000000,-11082.367204,-11238.397136,21430.051212
2022-02-19T19:30:00.000000000,-9385.663719,-12986.889531,21228.51158
2022-02-19T19:45:00.000000000,-7801.359981,-14784.068279,20663.207843
2022-02-19T20:00:00.000000000,-6353.30768,-16589.947587,19743.072672
2022-02-19T20:15:00.000000000,-5058.258905,-18361.614325,18483.168781
2022-02-19T20:30:00.000000000,-3925.356498,-20054.757494,16904.483514
2022-02-19T20:45:00.000000000,-2955.923236,-21625.274715,15033.616694
2022-02-19T21:00:00.000000000,-2143.560985,-23030.894522,12902.363541
2022-02-19T21:15:00.000000000,-1474.558956,-24232.751157,10547.196786
2022-02-19T21:30:00.000000000,-928.597725,-25196.849165,8008.654611
2022-02-19T21:45:00.000000000,-479.723361,-25895.358211,5330.643627
2022-02-19T22:00:00.000000000,-97.554401,-26307.684378,2559.668672
2022-02-19T22:15:00.000000000,251.325882,-26421.272541,-255.996391
2022-02-19T22:30:00.000000000,601.848019,-26232.104979,-3067.18059
2022-02-19T22:45:00.000000000,988.867923,-25744.873767,-5824.7125
2022-02-19T23:00:00.000000000,1445.577235,-24972.818107,-8480.322515
2022-02-19T23:15:00.000000000,2001.978699,-23937.231978,-10987.531067
2022-02-19T23:30:00.000000000,2683.490364,-22666.661618,-13302.503312
2022-02-19T23:45:00.000000000,3509.736979,-21195.825616,-15384.851534
2022-02-19T00:00:00.000000000,4197.200593,-20033.947831,-16722.074726
2022-02-19T00:15:00.000000000,5299.191103,-18313.46753,-18321.733752
2022-02-19T00:30:00.000000000,6563.225397,-16507.483216,-19601.86261
2022-02-19T00:45:00.000000000,7981.121523,-14660.934501,-20540.624593
2022-02-19T01:00:00.000000000,9536.935617,-12817.667204,-21122.253073
2022-02-19T01:15:00.000000000,11207.441169,-11018.842093,-21337.294396
2022-02-19T01:30:00.000000000,12962.901011,-9301.469643,-21182.730949
2022-02-19T01:45:00.000000000,14768.099144,-7697.127152,-20661.985212
2022-02-19T02:00:00.000000000,16583.589544,-6230.906225,-19784.808173
2022-02-19T02:15:00.000000000,18367.111253,-4920.628515,-18567.057678
2022-02-19T02:30:00.000000000,20075.113412,-3776.356295,-17030.374174
2022-02-19T02:45:00.000000000,21664.330623,-2800.212527,-15201.762805
2022-02-19T03:00:00.000000000,23093.348202,-1986.51286,-13113.091958
2022-02-19T03:15:00.000000000,24324.098355,-1322.200162,-10800.519137
2022-02-19T03:30:00.000000000,25323.231867,-787.56105,-8303.855595
2022-02-19T03:45:00.000000000,26063.315465,-357.193805,-5665.881314
2022-02-19T04:00:00.000000000,26523.812107,-1.188361,-2931.622001
2022-02-19T04:15:00.000000000,26691.809951,313.527973,-147.599551
2022-02-19T04:30:00.000000000,26562.475162,621.730745,2638.932781
2022-02-19T04:45:00.000000000,26139.213849,958.379639,5380.759716
2022-02-19T05:00:00.000000000,25433.538756,1357.097423,8031.467335
2022-02-19T05:15:00.000000000,24464.646769,1848.702792,10546.190524
2022-02-19T05:30:00.000000000,23258.723317,2459.85114,12882.334915
2022-02-19T05:45:00.000000000,21847.999208,3211.833305,15000.264098
2022-02-19T06:00:00.000000000,20269.593978,4119.576786,16863.943287
2022-02-19T06:15:00.000000000,18564.187336,5190.886922,18441.530925
2022-02-19T06:30:00.000000000,16774.566387,6425.957268,19705.910001
2022-02-19T06:45:00.000000000,14944.100931,7817.169116,20635.151206
2022-02-19T07:00:00.000000000,13115.202114,9349.190105,21212.900367
2022-02-19T07:15:00.000000000,11327.820864,10999.371219,21428.683046
2022-02-19T07:30:00.000000000,9618.041788,12738.430786,21278.119712
2022-02-19T07:45:00.000000000,8016.825554,14531.403424,20763.045639
2022-02-19T08:00:00.000000000,6548.94818,16338.821654,19891.530574
2022-02-19T08:15:00.000000000,5232.179157,18118.088648,18677.794433
2022-02-19T08:30:00.000000000,4076.73204,19824.992407,17142.016706
2022-02-19T08:45:00.000000000,3085.011415,21415.305134,15310.039065
2022-02-19T09:00:00.000000000,2251.669004,22846.407024,13212.962641
2022-02-19T09:15:00.000000000,1563.969705,24078.871345,10886.643787
2022-02-19T09:30:00.000000000,1002.455984,25077.947839,8371.094604
2022-02-19T09:45:00.000000000,541.886615,25814.884291,5709.797082
2022-02-19T10:00:00.000000000,152.414051,26268.031577,2948.942281
2022-02-19T10:15:00.000000000,-199.045805,26423.685491,136.608425
2022-02-19T10:30:00.000000000,-547.306456,26276.628944,-2678.106076
2022-02-19T10:45:00.000000000,-927.327871,25830.350273,-5445.976923
2022-02-19T11:00:00.000000000,-1372.623094,25096.926905,-8118.556527
2022-02-19T11:15:00.000000000,-1913.720831,24096.57778,-10649.065306
2022-02-19T11:30:00.000000000,-2576.748285,22856.902105,-12993.252124
2022-02-19T11:45:00.000000000,-3382.193523,21411.835476,-15110.204989
2022-02-19T12:00:00.000000000,-4343.898944,19800.36641,-16963.094555
2022-02-19T12:15:00.000000000,-5468.327389,18065.066363,-18519.834849
2022-02-19T12:30:00.000000000,-6754.130552,16250.493847,-19753.648073
2022-02-19T12:45:00.000000000,-8192.036391,14401.537992,-20643.523036
2022-02-19T13:00:00.000000000,-9765.058655,12561.768618,-21174.559756
2022-02-19T13:15:00.000000000,-11449.018224,10771.858721,-21338.195722
2022-02-19T13:30:00.000000000,-13213.35327,9068.141196,-21132.312261
2022-02-19T13:45:00.000000000,-15022.183888,7481.355136,-20561.222225
2022-02-19T14:00:00.000000000,-16835.587115,6035.628376,-19635.54268
2022-02-19T14:15:00.000000000,-18611.030727,4747.732685,-18371.958473
2022-02-19T14:30:00.000000000,-20304.908868,3626.636553,-16792.884356
2022-02-19T14:45:00.000000000,-21874.11965,2673.368539,-14926.034816
2022-02-19T15:00:00.000000000,-23277.624352,1881.191963,-12803.911827
2022-02-19T15:15:00.000000000,-24477.929616,1236.079928,-10463.221497
2022-02-19T15:30:00.000000000,-25442.437897,717.468694,-7944.231069
2022-02-19T15:45:00.000000000,-26144.617197,299.257483,-5290.077905
2022-02-19T16:00:00.000000000,-26564.948469,-48.985667,-2546.042063
2022-02-19T16:15:00.000000000,-26691.617649,-360.65918,241.206042
2022-02-19T16:30:00.000000000,-26520.928885,-670.656634,3024.371779
2022-02-19T16:45:00.000000000,-26057.425634,-1013.844297,5756.305437
2022-02-19T17:00:00.000000000,-25313.716738,-1423.544158,8390.764
2022-02-19T17:15:00.000000000,-24310.014939,-1930.078525,10883.1556
2022-02-19T17:30:00.000000000,-23073.405266,-2559.42974,13191.257156
2022-02-19T17:45:00.000000000,-21636.870082,-3332.064402,15275.896025
2022-02-19T18:00:00.000000000,-20038.105993,-4261.965686,17101.58688
2022-02-19T18:15:00.000000000,-18318.175115,-5355.910203,18637.115371
2022-02-19T18:30:00.000000000,-16520.039117,-6613.017372,19856.06038
2022-02-19T18:45:00.000000000,-14687.028862,-8024.589938,20737.247048
2022-02-19T19:00:00.000000000,-12861.305179,-9574.254105,21265.123068
2022-02-19T19:15:00.000000000,-11082.367204,-11238.397136,21430.051212
2022-02-19T19:30:00.000000000,-9385.663719,-12986.889531,21228.51158
2022-02-19T19:45:00.000000000,-7801.359981,-14784.068279,20663.207843
2022-02-19T20:00:00.000000000,-6353.30768,-16589.947587,19743.072672
2022-02-19T20:15:00.000000000,-5058.258905,-18361.614325,18483.168781
2022-02-19T20:30:00.000000000,-3925.356498,-20054.757494,16904.483514
2022-02-19T20:45:00.000000000,-2955.923236,-21625.274715,15033.616694
2022-02-19T21:00:00.000000000,-2143.560985,-23030.894522,12902.363541
2022-02-19T21:15:00.000000000,-1474.558956,-24232.751157,10547.196786
2022-02-19T21:30:00.000000000,-928.597725,-25196.849165,8008.654611
2022-02-19T21:45:00.000000000,-479.723361,-25895.358211,5330.643627
2022-02-19T22:00:00.000000000,-97.554401,-26307.684378,2559.668672
2022-02-19T22:15:00.000000000,251.325882,-26421.272541,-255.996391
2022-02-19T22:30:00.000000000,601.848019,-26232.104979,-3067.18059
2022-02-19T22:45:00.000000000,988.867923,-25744.873767,-5824.7125
2022-02-19T23:00:00.000000000,1445.577235,-24972.818107,-8480.322515
2022-02-19T23:15:00.000000000,2001.978699,-23937.231978,-10987.531067
2022-02-19T23:30:00.000000000,2683.490364,-22666.661618,-13302.503312
2022-02-19T23:45:00.000000000,3509.736979,-21195.825616,-15384.851534
